CustomerNumber|LastInvoiceDate|Billed 0-30|31-60|61-90|91-120|121+ |POR|RepID|ProcessThruDate
0003110570|2019-05-30|23.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110572|2019-06-07|4.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110589|2016-04-08|0.00|0.00|0.00|0.00|-125.33|1|6|2019-06-17 03:59:59
0003110594|2019-05-31|49.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110604|2019-06-05|443.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110612|2019-05-24|32.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110613|2019-06-07|80.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110617|2019-06-11|43.27|38.88|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110626|2019-06-07|166.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110662|2019-06-05|60.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110683|2019-06-01|99.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110833|2019-06-06|59.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110864|2019-05-31|45.12|46.41|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110870|2019-05-29|9.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110884|2019-06-13|84.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110885|2019-05-28|94.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110889|2019-05-29|18.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110913|2019-05-30|107.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110920|2019-06-14|99.08|0.00|0.00|0.00|-26.37|1|6|2019-06-17 03:59:59
0003110937|2019-06-03|94.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110941|2019-06-12|75.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110972|2019-05-30|148.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110978|2019-06-08|23.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003110979|2019-05-31|356.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111048|2019-05-29|98.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111061|2019-05-29|120.90|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111067|2019-06-04|24.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111077|2019-06-14|44.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111104|2019-06-10|145.99|520.97|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111108|2019-06-10|132.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111113|2019-05-31|22.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111118|2019-06-05|7.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111134|2019-06-05|75.97|64.21|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111146|2019-06-13|21.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111148|2019-05-22|10.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111271|2019-06-08|3.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111272|2019-06-11|8.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111291|2019-06-12|160.54|523.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111307|2019-05-31|68.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111324|2019-06-13|1127.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111331|2019-05-24|7.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111334|2019-06-05|53.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111338|2019-05-31|135.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111351|2019-06-03|25.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111353|2019-06-06|30.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111356|2019-05-29|854.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111380|2019-06-07|146.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111383|2019-06-03|83.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111411|2019-06-10|167.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111418|2019-06-04|52.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111433|2019-05-30|20.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111439|2019-06-03|81.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111441|2015-11-13|0.00|0.00|0.00|0.00|-14.11|1|6|2019-06-17 03:59:59
0003111447|2019-06-01|65.28|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111448|2019-06-03|38.55|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111458|2019-06-13|12.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111471|2019-06-11|28.42|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111508|2019-06-13|19.97|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111702|2019-06-04|34.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111703|2019-06-10|17.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111705|2019-06-05|75.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111707|2019-06-01|277.71|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111739|2019-05-31|69.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111744|2019-06-05|157.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111745|2019-06-01|288.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111761|2019-05-31|40.75|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111768|2019-05-29|19.97|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111809|2019-06-06|1.34|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111810|2019-06-04|110.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111820|2019-06-01|4.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111824|2019-06-07|38.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111827|2019-06-06|90.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111835|2019-06-06|58.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111838|2019-06-07|25.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111844|2019-06-04|568.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111846|2016-04-08|0.00|0.00|0.00|0.00|-54.23|1|6|2019-06-17 03:59:59
0003111864|2019-05-31|9.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111879|2019-06-13|18.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111894|2019-05-30|135.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111900|2019-06-11|74.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111988|2019-06-10|37.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003111996|2019-06-13|18.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112006|2019-06-13|186.50|59.62|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112011|2019-05-29|28.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112018|2019-06-13|15.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112021|2019-06-01|40.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112028|2019-06-12|169.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112030|2019-05-30|445.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112048|2019-06-07|51.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112055|2019-06-06|14.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112096|2019-05-24|22.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112129|2019-06-04|6.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112131|2019-06-14|13.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112133|2019-06-06|12.29|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112134|2019-06-13|18.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112140|2019-06-01|2.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112155|2019-05-29|143.90|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112175|2019-05-28|68.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112185|2019-06-13|86.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112198|2019-05-29|12.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112285|2019-06-13|98.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112298|2019-05-30|46.96|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112332|2019-05-28|99.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112335|2019-05-29|99.96|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112347|2019-06-13|29.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112349|2019-06-12|13.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112350|2019-06-06|112.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112381|2019-05-21|19.63|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112411|2019-05-30|15.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112421|2019-06-07|39.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112423|2019-06-11|25.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112426|2019-05-23|82.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112429|2019-06-04|21.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112453|2019-06-07|118.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112455|2019-06-13|37.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112466|2019-05-30|23.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112477|2019-05-31|23.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112481|2019-06-13|221.11|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112585|2019-06-13|73.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112590|2019-06-13|90.36|75.65|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112618|2019-06-11|27.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112627|2019-06-05|971.61|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112636|2019-05-24|25.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112639|2019-06-05|279.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112651|2019-06-12|281.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112657|2019-06-07|18.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112658|2019-06-13|299.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112678|2019-06-11|91.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112696|2019-06-05|199.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112698|2019-06-06|12.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112707|2019-06-11|24.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112708|2019-06-07|60.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112713|2019-05-31|42.08|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112721|2019-05-21|56.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112748|2019-05-31|208.85|171.16|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112833|2019-06-04|145.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112834|2019-06-05|92.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112837|2019-05-31|1207.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112850|2019-06-10|73.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112920|2019-06-03|101.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112938|2019-05-01|0.00|125.95|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112940|2019-05-29|129.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112962|2019-06-07|101.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112969|2019-06-04|163.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112976|2019-06-12|36.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112987|2019-05-21|13.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003112991|2019-06-13|169.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113005|2019-06-05|6.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113006|2019-05-30|84.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113036|2019-06-04|113.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113057|2019-06-07|30.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113060|2019-06-05|9.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113066|2019-06-04|65.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113144|2019-06-12|79.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113155|2019-06-04|69.75|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113163|2019-05-21|50.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113177|2019-06-07|85.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113180|2019-06-04|-117.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113181|2019-05-18|68.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113185|2019-06-12|92.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113193|2019-06-06|11.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113203|2019-06-08|1.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113209|2019-05-24|526.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113219|2019-06-06|77.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113220|2019-06-13|47.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113246|2019-06-06|214.51|582.61|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113247|2019-06-12|368.43|205.50|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113260|2019-05-31|49.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113310|2019-06-10|30.79|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113373|2019-06-12|94.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113376|2019-06-07|111.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113377|2019-06-12|96.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113388|2019-06-10|398.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113416|2019-06-10|15.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113417|2019-06-01|0.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113419|2019-06-05|158.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113421|2019-05-28|51.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113441|2019-05-21|120.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113443|2019-06-12|28.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113455|2019-05-28|161.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113470|2019-06-03|199.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113473|2019-06-07|385.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113474|2019-05-29|1.51|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113475|2019-06-04|-24.53|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113494|2019-06-05|5.57|4.74|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113503|2019-06-08|27.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113514|2019-05-23|48.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113519|2019-06-06|14.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113520|2019-05-25|20.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113621|2019-06-03|26.04|23.48|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113626|2019-06-13|341.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113642|2019-06-07|231.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113648|2019-06-07|438.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113650|2019-06-05|45.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113667|2019-05-30|310.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113668|2019-06-04|64.80|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113673|2019-06-13|10.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113692|2019-05-16|9.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113711|2019-05-29|60.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113717|2019-06-04|27.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113718|2019-06-11|1.80|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113742|2019-06-05|47.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113747|2019-05-25|24.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113791|2019-05-31|65.25|61.21|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113797|2019-06-07|6.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113802|2019-06-03|308.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113818|2019-06-12|142.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113897|2019-05-30|63.19|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113908|2019-06-04|69.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113910|2019-06-14|1.47|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113925|2019-06-01|44.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113926|2019-06-11|27.37|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113933|2019-06-07|6.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113941|2019-06-05|141.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113950|2019-05-31|50.96|42.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113968|2019-05-28|463.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113969|2019-06-01|65.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003113975|2019-06-06|1.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114000|2019-06-04|36.04|39.17|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114023|2019-06-03|103.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114025|2019-05-16|111.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114071|2019-06-11|-80.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114075|2019-06-12|11.29|13.59|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114077|2019-06-06|153.08|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114131|2019-05-31|17.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114141|2019-06-14|133.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114163|2019-06-13|17.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114165|2019-05-29|32.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114167|2019-06-13|421.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114188|2019-06-03|123.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114197|2019-06-06|49.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114201|2019-06-04|44.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114218|2019-06-08|16.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114252|2019-05-29|74.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114293|2019-06-11|96.76|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114322|2019-06-13|85.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114344|2019-05-28|161.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114359|2019-06-03|52.94|29.72|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114368|2019-06-05|166.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114374|2019-06-05|18.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114377|2019-06-05|273.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114437|2019-06-14|382.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114445|2019-06-05|10.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114451|2019-06-10|22.08|61.66|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114456|2019-05-23|52.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114457|2019-05-30|78.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114480|2019-06-10|100.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114487|2019-05-17|139.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114490|2019-05-31|233.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114500|2019-06-08|6.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114520|2019-05-16|394.51|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114623|2019-06-10|156.48|145.86|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114629|2019-06-08|389.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114634|2019-06-04|9.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114635|2019-05-29|14.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114636|2019-05-31|186.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114637|2019-06-05|32.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114643|2019-05-29|107.97|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114654|2019-06-13|27.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114657|2019-06-11|15.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114742|2019-06-05|24.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114771|2019-05-31|111.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114810|2019-06-12|131.08|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114819|2019-06-10|73.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114827|2019-06-06|412.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114828|2019-06-06|49.47|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114843|2019-06-07|21.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114869|2019-05-28|80.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114900|2019-05-17|148.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114913|2019-06-03|120.23|108.31|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003114915|2019-06-04|70.84|61.99|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115009|2019-06-14|79.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115015|2019-06-04|82.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115017|2019-05-30|5.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115020|2019-05-29|78.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115039|2019-06-10|10.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115068|2019-06-12|69.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115080|2019-06-11|44.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115085|2019-06-13|92.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115095|2019-06-06|2.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115103|2019-06-04|1400.70|480.20|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115129|2019-05-29|375.41|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115136|2019-06-12|72.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
0003115155|2019-06-07|445.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
